2.489999999999999769e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,1.025000000000000133e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,1.025000000000000133e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,1.025000000000000133e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,1.025000000000000133e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,1.025000000000000133e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,1.025000000000000133e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,1.025000000000000133e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,1.025000000000000133e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,1.025000000000000133e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,1.025000000000000133e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,1.025000000000000133e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,1.025000000000000133e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,1.025000000000000133e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,1.025000000000000133e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,1.025000000000000133e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,1.025000000000000133e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.000000000000000000e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.000000000000000000e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.000000000000000000e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.975000000000000089e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.975000000000000089e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.975000000000000089e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,2.975000000000000089e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.270000000000000018e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999999769e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.709999999999999964e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999999716e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.149999999999999467e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000000107e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,3.950000000000000178e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,3.950000000000000178e+00,8.166666666666667629e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,3.950000000000000178e+00,1.583333333333333481e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.589999999999999858e+00,3.950000000000000178e+00,2.350000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.467304238636469194e+00,3.685115053838417865e+00,5.060174966284493037e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.380033690908852861e+00,2.119491109894431347e+00,7.959155107914968053e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.738802616289119918e+00,1.608679223892559351e+00,1.125817556570264166e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.223254395405483308e+00,5.733876834092372921e-01,7.707991823016489830e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.782683484417850850e-01,3.720961805331663985e+00,1.824092068686025581e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.623779806710801132e+00,2.392247699120230386e+00,3.177729577990121013e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.518698178786154873e+00,3.669598901148665604e+00,1.631797957875846805e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.804809409418278499e+00,2.191600138351418092e+00,9.212377760646475178e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.339946798640363923e+00,1.794967636648352460e+00,1.241815623410091662e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.222000396803645916e+00,1.841851276043401153e+00,4.275302095298900706e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.072407955247132616e-01,3.122542877901548497e+00,1.961795615972737883e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.081060704070282874e+00,2.067870930430206755e+00,2.342101084428026780e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.258402790422634254e+00,3.408324483528473614e+00,1.066796875223814611e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849546896723630596e+00,6.656968443356378051e-01,2.251040460061323856e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.901505091906774414e+00,1.026190680202816230e+00,1.923224926556821313e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.228478909265168006e+00,1.772183035861798484e+00,8.332112780699243437e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.869814042233038265e+00,3.856690951801982070e+00,1.083295135364974682e+00,0.000000000000000000e+00,0.000000000000000000e+00
